"Retweet_Num","Likes_Num","Name","Time_Stamp","Handle","ID","Error_Type","Original_Link"
NA,5,"Charlie Hutcheson","10:17 AM - 5 Jun 2016 ","@CharlieHTableau",23.0011,"No Error","https://twitter.com/charliehtableau/status/739506497168773120"
1,5,"Charlie Hutcheson","6:32 AM - 30 May 2016 ","@CharlieHTableau",22.0009,"No Error","https://twitter.com/charliehtableau/status/737275544803377152"
NA,7,"Charlie Hutcheson","2:12 PM - 15 May 2016 ","@CharlieHTableau",20.0024,"No Error","https://twitter.com/charliehtableau/status/731955412824625152"
NA,8,"Charlie Hutcheson","1:14 PM - 8 May 2016 ","@CharlieHTableau",19.0013,"No Error","https://twitter.com/charliehtableau/status/729404093903589376"
NA,NA,NA,NA,NA,18.0015,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
1,9,"Charlie Hutcheson","12:12 PM - 25 Apr 2016 ","@CharlieHTableau",17.001,"No Error","https://twitter.com/charliehtableau/status/724677493328891907"
NA,2,"Charlie Hutcheson","2:56 PM - 24 Apr 2016 ","@CharlieHTableau",17.0011,"No Error","https://twitter.com/charliehtableau/status/724356333001125889"
NA,14,"Charlie Hutcheson","1:36 PM - 17 Apr 2016 ","@CharlieHTableau",16.0008,"No Error","https://twitter.com/charliehtableau/status/721799471412178945"
NA,1,"Charlie Hutcheson","2:04 PM - 18 Apr 2016 ","@CharlieHTableau",16.0009,"No Error","https://twitter.com/charliehtableau/status/722169032095506432"
NA,5,"Charlie Hutcheson","1:39 PM - 10 Apr 2016 ","@CharlieHTableau",15.001,"No Error","https://twitter.com/charliehtableau/status/719263544399773699"
1,4,"Charlie Hutcheson","10:34 AM - 3 Apr 2016 ","@CharlieHTableau",14.0009,"No Error","https://twitter.com/charliehtableau/status/716680341742862336"
NA,NA,NA,NA,NA,13.0012,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
2,12,"Charlotte Shearsby","3:19 AM - 5 Jul 2016 ","@CharShearsby",20.0025,"No Error","https://twitter.com/charshearsby/status/750272873454002176"
NA,3,"Charlotte Shearsby","6:13 AM - 5 Jul 2016 ","@CharShearsby",3.0011,"No Error","https://twitter.com/charshearsby/status/750316652789653504"
1,11,"Chloe Tseng","1:48 PM - 28 Feb 2016 ","@datachloe",9.0009,"No Error","https://twitter.com/imchloetseng/status/704060577740533760"
7,24,"Chloe Tseng","3:55 PM - 21 Feb 2016 ","@datachloe",8.0011,"No Error","https://twitter.com/imchloetseng/status/701555794253209600"
NA,NA,NA,NA,NA,50.0019,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,13.0013,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,3,"Chris Dunigan","8:30 AM - 7 Mar 2016 ","@cloudstream_CD",10.0006,"No Error","https://twitter.com/cloudstream_CD/status/706879799386578944"
NA,NA,"Chantilly J","1:42 PM - 31 Dec 2016 ","@chanjagg",7.0009,"No Error","https://twitter.com/hashtag/makeovermonday?f=tweets&vertical=default&src=hash"
NA,NA,NA,NA,NA,50.002,"Not Twitter URL/Variety Error Type",""
1,26,"Chris Love","8:40 AM - 4 Dec 2016 ","@ChrisLuv",49.0012,"No Error","https://twitter.com/ChrisLuv/status/805451790598766592"
NA,2,"Chris Love","1:54 PM - 29 Nov 2016 ","@ChrisLuv",48.0014,"No Error","https://twitter.com/ChrisLuv/status/803926380769660928"
NA,NA,NA,NA,NA,47.0011,"Not Twitter URL/Variety Error Type",""
20,51,"Chris Love","5:27 PM - 14 Nov 2016 ","@ChrisLuv",46.0015,"No Error","https://twitter.com/ChrisLuv/status/798336596605014016"
1,9,"Chris Love","1:55 PM - 7 Nov 2016 ","@ChrisLuv",45.0011,"No Error","https://twitter.com/ChrisLuv/status/795746430279385092"
NA,NA,NA,NA,NA,44.0011,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,43.0013,"Not Twitter URL/Variety Error Type",""
NA,1,"Chris Love","6:12 AM - 17 Oct 2016 ","@ChrisLuv",42.0011,"No Error","https://twitter.com/ChrisLuv/status/788028040970461184"
3,9,"Chris Love","2:26 AM - 5 Sep 2016 ","@ChrisLuv",36.0015,"No Error","https://twitter.com/chrisluv/status/772727490796281858"
NA,3,"Chris Love","8:54 AM - 26 Aug 2016 ","@ChrisLuv",34.0012,"No Error","https://twitter.com/chrisluv/status/769201433233219585"
1,13,"Chris Love","4:14 PM - 31 Jul 2016 ","@ChrisLuv",31.0017,"No Error","https://twitter.com/chrisluv/status/759889970777567233"
2,17,"Chris Love","7:54 AM - 25 Jul 2016 ","@ChrisLuv",30.0015,"No Error","https://twitter.com/chrisluv/status/757589916197027841"
3,23,"Chris Love","6:40 AM - 11 Jul 2016 ","@ChrisLuv",28.0015,"No Error","https://twitter.com/chrisluv/status/752497733479661569"
3,19,"Chris Love","1:18 PM - 30 May 2016 ","@ChrisLuv",22.001,"No Error","https://twitter.com/chrisluv/status/737377743877353472"
4,10,"Chris Love","5:12 AM - 23 May 2016 ","@ChrisLuv",21.0013,"No Error","https://twitter.com/chrisluv/status/734718536849973249"
3,11,"Chris Love","12:01 PM - 16 May 2016 ","@ChrisLuv",20.0026,"No Error","https://twitter.com/chrisluv/status/732284982983593987"
6,20,"Chris Love","12:48 AM - 4 May 2016 ","@ChrisLuv",18.0016,"No Error","https://twitter.com/chrisluv/status/727766724968370177"
NA,18,"Chris Love","8:41 AM - 8 May 2016 ","@ChrisLuv",19.0014,"No Error","https://twitter.com/chrisluv/status/729335480546959360"
9,35,"Chris Love","1:08 PM - 10 Apr 2016 ","@ChrisLuv",15.0011,"No Error","https://twitter.com/chrisluv/status/719255837613678594"
6,19,"Chris Love","4:24 AM - 4 Apr 2016 ","@ChrisLuv",14.001,"No Error","https://twitter.com/chrisluv/status/716949600318451713"
6,16,"Chris Love","1:01 AM - 4 Apr 2016 ","@ChrisLuv",14.0011,"No Error","https://twitter.com/chrisluv/status/716898480984297472"
4,14,"Chris Love","1:58 AM - 29 Feb 2016 ","@ChrisLuv",9.001,"No Error","https://twitter.com/ChrisLuv/status/704244272955056128"
1,6,"Chris Love","2:02 AM - 22 Feb 2016 ","@ChrisLuv",8.0012,"No Error","https://twitter.com/ChrisLuv/status/701708700415823872"
NA,10,"Chris Love","3:39 PM - 7 Feb 2016 ","@ChrisLuv",6.001,"No Error","https://twitter.com/chrisluv/status/696478300600934400"
1,10,"Chris Love","2:29 PM - 31 Jan 2016 ","@ChrisLuv",5.0015,"No Error","https://twitter.com/chrisluv/status/693924135202885633"
4,11,"Chris Love","3:32 AM - 25 Jan 2016 ","@ChrisLuv",4.0012,"No Error","https://twitter.com/ChrisLuv/status/691584456914780160/photo/1"
6,15,"Chris Love","3:08 PM - 17 Jan 2016 ","@ChrisLuv",3.0012,"No Error","https://twitter.com/ChrisLuv/status/688860440227622916/photo/1"
3,23,"Chris Love","5:10 AM - 11 Jan 2016 ","@ChrisLuv",2.0008,"No Error","https://twitter.com/ChrisLuv/status/686535645859328001/photo/1"
4,11,"Chris Love","6:16 AM - 4 Jan 2016 ","@ChrisLuv",1.0008,"No Error","https://twitter.com/ChrisLuv/status/684015566848454656/photo/1"
NA,NA,NA,NA,NA,51.0012,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,50.0021,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,47.0012,"Not Twitter URL/Variety Error Type",""
NA,10,"Chris Miler","7:58 PM - 28 Nov 2016 ","@datababel",48.0015,"No Error","https://twitter.com/cr_miler/status/803447913699540993"
1,11,"Chris Stubley","7:00 AM - 26 Jul 2016 ","@chris_stubley",30.0016,"No Error","https://twitter.com/chris_stubley/status/757938702794559488"
NA,1,"Chris Zimmerman","5:06 AM - 21 Dec 2016 ","@socialbeit",9.0011,"No Error","https://twitter.com/socialbeit/status/811558461909700608"
1,3,"Chris Zimmerman","1:11 PM - 19 Dec 2016 ","@socialbeit",51.0013,"No Error","https://twitter.com/socialbeit/status/810955755075538944"
NA,NA,NA,NA,NA,3.0013,"Not Twitter URL/Variety Error Type","http://chcariou.fr/post/140327292082/are-consumers-bored-with-technology-not-only-the?is_related_post=1"
2,2,"Christophe Cariou","5:54 AM - 2 Mar 2016 ","@ChCariou",4.0013,"No Error","https://twitter.com/chcariou/status/705028599137640448"
2,4,"Christophe Cariou","9:10 AM - 1 Mar 2016 ","@ChCariou",1.0009,"No Error","https://twitter.com/chcariou/status/704715389188575235"
1,9,"Christopher Scott","11:29 AM - 22 Nov 2016 ","@cgscottDVA",47.0013,"No Error","https://twitter.com/cgscottDVA/status/801145563383234560"
NA,7,"Cindy","9:25 PM - 14 Nov 2016 ","@CindyKhor",46.0016,"No Error","https://twitter.com/CindyKhor/status/798396420957016064"
1,5,"Cindy","11:55 AM - 7 Jul 2016 ","@crpoole22",27.0022,"No Error","https://twitter.com/crpoole22/status/751127598827204609"
NA,5,"Claire Lester","8:00 AM - 6 Jun 2016 ","@pearbearclaire",23.0012,"No Error","https://twitter.com/pearbearclaire/status/739834313345257472"
NA,NA,NA,NA,NA,5.0016,"Not Twitter URL/Variety Error Type","http://www.storytellingwithdata.com/blog/2016/2/1/be-gone-dual-y-axis"
NA,3,"Colin Cares","8:22 PM - 6 Dec 2016 ","@CaresColin",49.0013,"No Error","https://twitter.com/CaresColin/status/806353039191867392"
NA,6,"Colin Cares","7:18 PM - 29 Nov 2016 ","@CaresColin",48.0016,"No Error","https://twitter.com/CaresColin/status/803800430237155328"
NA,7,"Colin Fowler","2:18 PM - 13 Jul 2016 ","@Colin_Fowler_",28.0016,"No Error","https://twitter.com/colin_fowler_/status/753337761998909440"
NA,1,"Colin Fowler","3:42 PM - 5 Jul 2016 ","@Colin_Fowler_",27.0023,"No Error","https://twitter.com/colin_fowler_/status/750459752740642816"
1,2,"Colin Fowler","12:37 PM - 27 Jun 2016 ","@Colin_Fowler_",26.0013,"No Error","https://twitter.com/colin_fowler_/status/747514247475671040"
NA,3,"Colin Fowler","3:10 PM - 22 Jun 2016 ","@Colin_Fowler_",25.0016,"No Error","https://twitter.com/colin_fowler_/status/745740897803874304"
10,16,"Colin Trainor","5:02 AM - 29 Feb 2016 ","@colintrainor",9.0012,"No Error","https://twitter.com/colinttrainor/status/704290659583320064"
NA,3,"Colin Wojtowycz","11:13 AM - 13 Dec 2016 ","@datawoj",48.0017,"No Error","https://twitter.com/datawoj/status/808751680590331905"
NA,4,"Colin Wojtowycz","1:55 AM - 1 Dec 2016 ","@datawoj",42.0012,"No Error","https://twitter.com/datawoj/status/804262673282191361"
NA,2,"Colin Wojtowycz","4:11 AM - 7 Nov 2016 ","@datawoj",44.0012,"No Error","https://twitter.com/datawoj/status/795599474282418176"
NA,1,"Colin Wojtowycz","3:13 AM - 26 Oct 2016 ","@datawoj",39.0014,"No Error","https://twitter.com/colwoj/status/791221229751533568"
NA,1,"Colin Wojtowycz","10:15 AM - 26 Oct 2016 ","@datawoj",43.0014,"No Error","https://twitter.com/colwoj/status/791327344413777920"
1,4,"Colin Wojtowycz","3:57 AM - 19 Oct 2016 ","@datawoj",41.0011,"No Error","https://twitter.com/colwoj/status/788695483824873472"
NA,NA,"Colin Wojtowycz","1:39 AM - 4 Oct 2016 ","@datawoj",36.0016,"No Error","https://twitter.com/colwoj/status/783224913414987776"
NA,3,"Colin Wojtowycz","8:40 AM - 10 Oct 2016 ","@datawoj",40.0013,"No Error","https://twitter.com/colwoj/status/785505241940762624"
NA,2,"Colin Wojtowycz","9:02 AM - 18 Sep 2016 ","@datawoj",37.0011,"No Error","https://twitter.com/colwoj/status/777538307236454401"
1,3,"Colin Wojtowycz","11:55 AM - 13 Sep 2016 ","@datawoj",35.0012,"No Error","https://twitter.com/colwoj/status/775769867513323520"
2,5,"Colin Wojtowycz","10:17 AM - 29 Aug 2016 ","@datawoj",34.0013,"No Error","https://twitter.com/colwoj/status/770309531356323840"
NA,2,"Colin Wojtowycz","12:16 PM - 21 Aug 2016 ","@datawoj",33.0013,"No Error","https://twitter.com/colwoj/status/767440191598518276"
NA,1,"Colin Wojtowycz","12:03 PM - 12 Aug 2016 ","@datawoj",32.0014,"No Error","https://twitter.com/colwoj/status/764175501485277186"
NA,2,"Colin Wojtowycz","2:08 PM - 30 Jul 2016 ","@datawoj",30.0017,"No Error","https://twitter.com/colwoj/status/759495990722322432"
NA,1,"Colin Wojtowycz","2:33 PM - 17 Jul 2016 ","@datawoj",28.0017,"No Error","https://twitter.com/colwoj/status/755295269265244160"
NA,NA,NA,NA,NA,49.0014,"Not Twitter URL/Variety Error Type",""
1,14,"Corey Jones","6:33 PM - 20 Nov 2016 ","@CoreyJ34",47.0014,"No Error","https://twitter.com/CoreyJ34/status/800527535545020416"
NA,NA,NA,NA,NA,46.0017,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,36.0017,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,43.0015,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,43.0016,"Not Twitter URL/Variety Error Type",""
2,6,"Corey Jones","11:32 AM - 31 Jul 2016 ","@CoreyJ34",30.0018,"No Error","https://twitter.com/coreyj34/status/759819059353509888"
1,6,"Corey Jones","5:29 PM - 18 Jul 2016 ","@CoreyJ34",28.0018,"No Error","https://twitter.com/coreyj34/status/755197935894298624"
NA,4,"Corey Jones","7:51 AM - 4 Jul 2016 ","@CoreyJ34",27.0024,"No Error","https://twitter.com/coreyj34/status/749978921433763840"
3,16,"Corey Jones","8:13 AM - 3 Jul 2016 ","@CoreyJ34",26.0014,"No Error","https://twitter.com/coreyj34/status/749622056824614912"
NA,4,"Corey Jones","5:44 PM - 29 Jun 2016 ","@CoreyJ34",24.002,"No Error","https://twitter.com/coreyj34/status/748316159263510528"
NA,3,"Corey Jones","9:20 AM - 1 Jul 2016 ","@CoreyJ34",23.0013,"No Error","https://twitter.com/coreyj34/status/748914067155267584"
2,7,"Corey Jones","6:45 PM - 19 Jun 2016 ","@CoreyJ34",25.0017,"No Error","https://twitter.com/coreyj34/status/744707629767925760"
2,11,"Corey Jones","6:35 PM - 23 May 2016 ","@CoreyJ34",20.0027,"No Error","https://twitter.com/coreyj34/status/734920706559905793"
NA,6,"Corey Jones","12:03 PM - 23 May 2016 ","@CoreyJ34",21.0014,"No Error","https://twitter.com/coreyj34/status/734821981053460481"
2,14,"Corey Jones","5:23 PM - 1 May 2016 ","@CoreyJ34",18.0017,"No Error","https://twitter.com/coreyj34/status/726929980148604929"
11,17,"Corey Jones","8:42 PM - 26 Apr 2016 ","@CoreyJ34",17.0012,"No Error","https://twitter.com/coreyj34/status/725168120567058433"
NA,8,"Corey Jones","5:22 PM - 17 Apr 2016 ","@CoreyJ34",16.001,"No Error","https://twitter.com/coreyj34/status/721856296908140544"
1,5,"Corey Jones","4:29 PM - 12 Apr 2016 ","@CoreyJ34",15.0012,"No Error","https://twitter.com/coreyj34/status/720031124660072448"
NA,5,"Corey Jones","6:33 PM - 3 Apr 2016 ","@CoreyJ34",14.0012,"No Error","https://twitter.com/coreyj34/status/716800928179949568"
1,5,"Corey Jones","9:16 PM - 21 Mar 2016 ","@CoreyJ34",12.0007,"No Error","https://twitter.com/coreyj34/status/712130735734452224"
2,4,"Corey Jones","1:36 PM - 7 Mar 2016 ","@CoreyJ34",10.0007,"No Error","https://twitter.com/coreyj34/status/706956704798396416"
NA,3,"Corey Jones","10:07 AM - 29 Feb 2016 ","@CoreyJ34",9.0013,"No Error","https://twitter.com/coreyj34/status/704367507503763456"
1,6,"Corey Jones","3:05 PM - 21 Feb 2016 ","@CoreyJ34",8.0013,"No Error","https://twitter.com/CoreyJ34/status/701543345391321088"
NA,3,"Corey Jones","2:28 PM - 14 Feb 2016 ","@CoreyJ34",7.001,"No Error","https://twitter.com/coreyj34/status/698997374086045696"
1,5,"Corey Jones","10:30 AM - 8 Feb 2016 ","@CoreyJ34",6.0011,"No Error","https://twitter.com/coreyj34/status/696762958001651713"
NA,2,"Corey Jones","9:05 AM - 8 Feb 2016 ","@CoreyJ34",6.0012,"No Error","https://twitter.com/CoreyJ34/status/696741687180333056/photo/1"
NA,1,"Corey Jones","8:21 AM - 1 Feb 2016 ","@CoreyJ34",5.0017,"No Error","https://twitter.com/coreyj34/status/694193782443675648"
NA,4,"Corey Jones","4:14 PM - 24 Jan 2016 ","@CoreyJ34",4.0014,"No Error","https://twitter.com/CoreyJ34/status/691413921522151424/photo/1"
NA,NA,NA,NA,NA,3.0014,"Not Twitter URL/Variety Error Type","https://public.tableau.com/views/TechnologyMakeover/Dashboard1?:embed=y&:showVizHome=no&:showTabs=y&:display_count=y&:display_static_image=y&:bootstrapWhenNotified=true#3"
NA,NA,NA,NA,NA,2.0009,"Not Twitter URL/Variety Error Type","https://public.tableau.com/views/StephCurryShots/Curry?:embed=y&:showVizHome=no&:showTabs=y&:display_count=y&:display_static_image=y&:bootstrapWhenNotified=true#5"
1,7,"Craig Bloodworth","8:05 AM - 6 Jul 2016 ","@craigbloodworth",20.0028,"No Error","https://twitter.com/craigbloodworth/status/750707345093750784"
NA,5,"Craig Bloodworth","8:09 AM - 6 Jul 2016 ","@craigbloodworth",20.0029,"No Error","https://twitter.com/craigbloodworth/status/750708266896883712"
3,9,"Craig Bloodworth","11:16 AM - 4 Jul 2016 ","@craigbloodworth",27.0025,"No Error","https://twitter.com/craigbloodworth/status/750030496202125312"
NA,1,"craig dewar","7:20 PM - 12 Dec 2016 ","@craigsdewar",50.0022,"No Error","https://twitter.com/craigsdewar/status/808511786920001537"
NA,12,"Curtis Harris","2:47 PM - 12 Dec 2016 ","@Harris7Curtis",50.0023,"No Error","https://twitter.com/Harris7Curtis/status/808443063412527104"
NA,2,"Chris Love","7:17 AM - 6 Dec 2016 ","@ChrisLuv",49.0015,"No Error","https://twitter.com/Harris7Curtis/status/806157102095831041"
NA,19,"Curtis Harris","7:09 AM - 28 Nov 2016 ","@Harris7Curtis",48.0018,"No Error","https://twitter.com/Harris7Curtis/status/803254607442886656"
1,17,"Curtis Harris","8:00 AM - 21 Nov 2016 ","@Harris7Curtis",47.0015,"No Error","https://twitter.com/Harris7Curtis/status/800730526784987136"
1,17,"Curtis Harris","5:43 AM - 14 Nov 2016 ","@Harris7Curtis",46.0018,"No Error","https://twitter.com/Harris7Curtis/status/798159371653902337"
NA,NA,NA,NA,NA,42.0013,"Not Twitter URL/Variety Error Type",""
NA,6,"Curtis Harris","9:58 AM - 5 Oct 2016 ","@Harris7Curtis",19.0015,"No Error","https://twitter.com/Harris7Curtis/status/783712902096105472"
NA,3,"Curtis Harris","9:11 AM - 5 Aug 2016 ","@Harris7Curtis",8.0014,"No Error","https://twitter.com/harris7curtis/status/761595456447131649"
2,17,"Curtis Harris","2:11 PM - 24 Jul 2016 ","@Harris7Curtis",30.0019,"No Error","https://twitter.com/harris7curtis/status/757322223539458048"
NA,2,"Curtis Harris","7:23 AM - 18 Jul 2016 ","@Harris7Curtis",29.0013,"No Error","https://twitter.com/harris7curtis/status/755045275383640065"
2,11,"Curtis Harris","2:15 PM - 4 Jul 2016 ","@Harris7Curtis",27.0026,"No Error","https://twitter.com/harris7curtis/status/750075683351572481"
3,15,"Curtis Harris","12:37 PM - 27 Jun 2016 ","@Harris7Curtis",26.0015,"No Error","https://twitter.com/harris7curtis/status/747514131285049344"
1,12,"Curtis Harris","1:19 PM - 5 Jun 2016 ","@Harris7Curtis",23.0014,"No Error","https://twitter.com/harris7curtis/status/739552192206536704"
5,29,"Curtis Harris","9:21 AM - 31 May 2016 ","@Harris7Curtis",22.0011,"No Error","https://twitter.com/harris7curtis/status/737680439595307009"
2,6,"Curtis Harris","7:14 AM - 23 May 2016 ","@Harris7Curtis",21.0015,"No Error","https://twitter.com/harris7curtis/status/734749424245563392"
NA,NA,NA,NA,NA,20.003,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,3,"D.Amarendranath","3:17 PM - 28 Nov 2016 ","@AmarendranathD",47.0016,"No Error","https://twitter.com/AmarendranathD/status/803377194227613696"
NA,4,"D.Amarendranath","7:15 AM - 17 Nov 2016 ","@AmarendranathD",46.0019,"No Error","https://twitter.com/AmarendranathD/status/799269618103652353"
NA,4,"D.Amarendranath","10:37 PM - 13 Nov 2016 ","@AmarendranathD",46.002,"No Error","https://twitter.com/AmarendranathD/status/798052312753336320"
4,3,"Dalia Research","9:17 AM - 15 Aug 2016 ","@DaliaResearch",32.0015,"No Error","https://twitter.com/daliaresearch/status/765220811363999744"
NA,1,"Dan Cookson","2:51 AM - 4 Jul 2016 ","@danc00ks0n",27.0027,"No Error","https://twitter.com/danc00ks0n/status/749917544786628608"
NA,8,"Dan Harmer","9:00 AM - 30 Sep 2016 ","@dan_harmer",39.0015,"No Error","https://twitter.com/dan_harmer/status/781886321845538817"
NA,NA,NA,NA,NA,50.0024,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,48.0019,"Not Twitter URL/Variety Error Type",""
7,42,"Dan Harrison","12:57 PM - 11 Sep 2016 ","@danosirra",37.0012,"No Error","https://twitter.com/danosirra/status/775060595678863360"
5,24,"Dan Harrison","8:35 AM - 21 Aug 2016 ","@danosirra",34.0014,"No Error","https://twitter.com/danosirra/status/767384717574430721"
NA,8,"Dan Harrison","12:21 PM - 24 Jul 2016 ","@danosirra",30.002,"No Error","https://twitter.com/danosirra/status/757294756053606400"
NA,6,"Dan Harrison","3:52 PM - 17 Jul 2016 ","@danosirra",29.0014,"No Error","https://twitter.com/danosirra/status/754811126769221632"
2,8,"Dan Harrison","12:05 PM - 10 Jul 2016 ","@danosirra",28.0019,"No Error","https://twitter.com/danosirra/status/752217202984620032"
